,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,linacc_phone_x,linacc_phone_y,linacc_phone_z,mag_phone_x,mag_phone_y,mag_phone_z,labelswitch,labelsquad,labellunge,labeljumpingjack,labellegraise,labelcrunch,labelpushup,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
2016-02-08 18:28:26.660764416,-8.92269412607526,-1.1627426724799044,-1.1525766757062375,0.05826332227432952,0.6370693274380402,-0.12263960293022395,0.6515244468063109,0.43964565499152175,-0.13768355087134923,26.401979172819946,24.228908334670184,0.28341322627715165,1,0,0,0,0,0,0,-0.2086355109964046,0.35812082838492587,-0.025779654530313743,-0.0019761835510452705,-0.010834065237570831,0.02605653798183287,0.025436063562695406
2016-02-08 18:28:26.760764416,-8.459213271053198,-2.99848624582905,-1.5611293905282184,-0.5344655654671671,0.3312291507149707,-0.6303665313417053,0.6731612703036494,-1.034945259366195,0.06382738123123839,24.88377426419461,24.5624064877226,2.394735761558332,1,0,0,0,0,0,0,-0.24223601636069972,0.303620557735923,-0.03267790366695362,-0.0972961043989892,0.027129799035546843,-0.11714848719014725,0.03552298048232154
2016-02-08 18:28:26.860764416,-8.520458204474014,-4.583207143690378,-1.8376876767228898,-0.6698899689760481,0.3618554382272847,-1.1475992005414206,0.18323883575437327,-1.7807308415235232,0.3483330082926293,22.318736205355417,26.362771081700604,5.626870048650351,1,0,0,0,0,0,0,-0.2968750158572907,0.2378163732321483,-0.03314393545668332,-0.09310263403655485,0.014572779835506443,-0.19046436033145803,0.0760484490794352
2016-02-08 18:28:26.960764416,-8.778958614028221,-5.46271897608038,-2.3335502224945674,-0.3449531311385441,0.5813689808357598,-1.4323820060146648,-0.520360535370414,-1.4234417026838528,0.4347828395725198,18.5512241004033,29.734758692493685,8.761083529865164,1,0,0,0,0,0,0,-0.3581524879229378,0.16500183399979884,-0.020882254986517034,-0.011097716036977855,-0.042261151935732905,-0.16954159073490455,0.10050312171166452
2016-02-08 18:28:27.060764416,-8.71727124407612,-5.736365209112172,-2.9828506266569774,0.24209494944556992,0.7785195332420076,-1.5103363852723517,-1.0848347024287088,-0.2762507286922483,0.2899258646026997,13.671526487764208,33.79419095271034,10.400180477456278,1,0,0,0,0,0,0,-0.39935358438250795,0.08484528286249077,-0.0031965260055126345,0.09454329019908973,-0.12661364474024012,-0.0914149129347638,0.09403997822696901
2016-02-08 18:28:27.160764416,-7.8955270734581235,-5.910723619979526,-3.4020571885909883,0.8063736698237643,0.7843369240711773,-1.5929461315109343,-1.2890191684334353,0.8937723001960558,0.10904536987964968,7.816138588416063,37.055252643344545,9.782106338083688,1,0,0,0,0,0,0,-0.39492502018989384,-0.0069824218987626216,0.006989815738427742,0.16611889013161674,-0.2171252162509623,-0.02588031997392019,0.07486332361429364
2016-02-08 18:28:27.260764416,-6.150088151256673,-6.487170107351893,-3.241304852944659,1.1223918527090657,0.5488041941697823,-1.8398142323946578,-1.1162222044601773,1.3802591982557522,0.10788089272707461,1.0530267126575403,38.2029118937896,7.166166909869918,1,0,0,0,0,0,0,-0.3336625809715791,-0.11430081632789899,0.0029127917602395016,0.16816273483858976,-0.2919780611355577,-0.024434992019933932,0.06883317597473046
2016-02-08 18:28:27.360764416,-3.6568545536554957,-7.588890746718951,-2.496324713251796,1.117746899340295,0.15394993854582179,-2.1781696324012683,-0.6957249385018297,0.9762282134181625,0.3190565907278408,-6.47018027926966,36.803235060286845,3.6285183899733338,1,0,0,0,0,0,0,-0.22505450319989143,-0.23436512673887838,-0.009859919809160273,0.09855846178034376,-0.3323560428246094,-0.08505607246207052,0.08255307537781058
2016-02-08 18:28:27.460764416,-0.8649105396892685,-8.885732728617857,-1.5413372311537723,0.8726608320598539,-0.23899631117874823,-2.3348982104526796,-0.19140269508126856,0.051867991664007636,0.5614918662928449,-14.242537695535493,33.533900000824865,0.4566355226353963,1,0,0,0,0,0,0,-0.09596647833105484,-0.35471697585082246,-0.017442972919649673,-0.016373339481905825,-0.32701337132196573,-0.15761217528523,0.0974496972095737
2016-02-08 18:28:27.560764416,1.6552074247784732,-9.84948694479572,-0.8721018643673883,0.5443848208002776,-0.4782668699180398,-2.0534484675100027,0.2678506052345873,-0.750922685572083,0.5955753654909915,-21.2950951774114,29.80785380208543,-1.4745625114729761,0,1,0,0,0,0,0,0.020350579043134077,-0.4563181745509177,-0.00840689896894123,-0.13663401022189334,-0.27722873370606294,-0.18332996432407417,0.0872889347009473
2016-02-08 18:28:27.660764416,3.3973746981707573,-10.137100207450123,-0.7666847922677829,0.27356071282533384,-0.4986711577553563,-1.3153500126508022,0.5869036250731937,-0.9690210623498636,0.3264305641818832,-26.503151085699603,27.029161281982667,-2.013527229621379,0,1,0,0,0,0,0,0.09751331506874303,-0.522197153287765,0.017093985187557458,-0.2251895235232232,-0.19850522524015166,-0.13734488192363886,0.04221964952170561
2016-02-08 18:28:27.760764416,4.089236807679074,-9.82184870145284,-1.1169325800637162,0.12581689632253848,-0.34734530950418196,-0.3862403970749549,0.6809548630743102,-0.5969753141870174,-0.11052873700600228,-29.152568626153474,25.92716646968877,-1.6230072134080444,0,1,0,0,0,0,0,0.12547003052555317,-0.5465187026572221,0.046695858788843414,-0.26076454229016643,-0.1156998251627958,-0.04376062278738986,-0.02111634684664068
2016-02-08 18:28:27.860764416,3.7908592568521775,-9.318896351765273,-1.5387951761942276,0.08834631707376407,-0.1474840847466538,0.34915963680310863,0.49295379068650585,-0.023718621812045322,-0.4441633216088226,-29.374284983910474,26.335370098330394,-0.9875633429977977,0,1,0,0,0,0,0,0.11230154214955411,-0.5380135614723593,0.06404662623831797,-0.24381928265171315,-0.052504062937848706,0.044641645022609144,-0.07084475855588042
2016-02-08 18:28:27.960764416,2.8743086655262955,-9.079700370804709,-1.6600189690838727,0.10583261444451768,-0.02413548974229781,0.6339203926300292,0.05579359132447407,0.29107729018513795,-0.46272496861825535,-28.1065363314616,27.47994434247549,-0.6008887209292183,0,1,0,0,0,0,0,0.07823613188375231,-0.5151977257194584,0.05980775204051977,-0.19448214192965363,-0.02096857876757044,0.08390959861030395,-0.08254725885006936
2016-02-08 18:28:28.060764416,1.8717201546121724,-9.28896891318849,-1.3685211143947507,0.12411624054697593,-0.036198180085054675,0.4846259128294676,-0.4668848444314866,0.14644274413383349,-0.16070779011302652,-26.58251449182738,28.529959606794858,-0.5586519483624817,0,1,0,0,0,0,0,0.04528060940325477,-0.4963490492431061,0.037668235434452184,-0.14287922900806116,-0.017618019372439942,0.06565918014304746,-0.05563717414698007
2016-02-08 18:28:28.160764416,1.2438209823527089,-9.777143673215715,-0.8558128734927081,0.11657935616355646,-0.15245868832548384,0.142416455833665,-0.8322606019508035,-0.29568868419899075,0.2646155041788708,-25.68649044918304,29.042221219733502,-0.6285563010311096,0,1,0,0,0,0,0,0.027605004847673545,-0.49066865909959,0.01149513083617489,-0.11507465851985875,-0.02840912666658804,0.016448472544943065,-0.01211864915337491
2016-02-08 18:28:28.260764416,1.1787419293575352,-10.188190172591577,-0.4505331970104135,0.0862492790928259,-0.2814676602255553,-0.11419596142069391,-0.8574894898324545,-0.6765047986960251,0.5537479567558835,-25.60016506211291,29.064353351828533,-0.5008783727064663,0,1,0,0,0,0,0,0.027081936583030337,-0.49592340511444005,-0.003922831002759657,-0.1208320212319062,-0.038677529453001416,-0.025403370002140564,0.019667246818599608
2016-02-08 18:28:28.360764416,1.5343061311411679,-10.255576413297003,-0.38059218054838595,0.05207372747625601,-0.33315813839275576,-0.1478032578834938,-0.5505593129187264,-0.7230474017467339,0.555937291620655,-25.927060866314914,28.919547536164394,-0.03563057392231572,0,1,0,0,0,0,0,0.03559480316696369,-0.5031760907775898,-0.0019328282624207253,-0.1499170360928194,-0.04121906650983784,-0.0361457492814098,0.023558020671687826
2016-02-08 18:28:28.460764416,1.9648791451351357,-9.977892834375963,-0.6318794178869849,0.03289163534624076,-0.27366326028072896,-0.01314579605903108,-0.11978829722454645,-0.4298197912216163,0.3142804436572108,-26.137148604394554,28.891109464803193,0.6447882771374348,0,1,0,0,0,0,0,0.0422162858252894,-0.5045528807401101,0.012996622827768605,-0.17977704051204985,-0.03787674850056517,-0.01807248394300428,0.0038056707525395907
2016-02-08 18:28:28.560764416,2.1600503268948588,-9.58339490871965,-0.9837377060211517,0.038015114823164074,-0.14228381838211934,0.1296743711041652,0.16532135683867927,-0.024218125170975376,0.018125607163273664,-25.982065827527755,29.035526155108165,1.2513117564536598,0,1,0,0,0,0,0,0.04083808487730628,-0.4986064035011587,0.029587030261957543,-0.19056672607836464,-0.03513936017727141,0.00833173171831417,-0.020864027092252765
2016-02-08 18:28:28.660764416,2.04272892821637,-9.339985821871684,-1.173779980424028,0.06524445357837838,-0.024227679255243533,0.15355165409114993,0.1658985203241793,0.22582720085733404,-0.13244313860830648,-25.610858473702297,29.209980726875585,1.526455529410772,0,1,0,0,0,0,0,0.03369438074870081,-0.49024475357988306,0.037634143210822646,-0.17815818646247983,-0.03799109868557914,0.02216352239797866,-0.03150939210854984
2016-02-08 18:28:28.760764416,1.7938383881290172,-9.370040941358509,-1.0683656640848396,0.10216859811587665,0.0016406356561300271,0.050030091085108586,-0.03103405605684158,0.19893531756119,-0.053758148626341866,-25.36869910913417,29.236498230075,1.410955627705442,0,1,0,0,0,0,0,0.028742446587556057,-0.486221543878834,0.033938546349121135,-0.15635888018816008,-0.046156050655973224,0.015822853320487877,-0.021337341552738736
2016-02-08 18:28:28.860764416,1.6879872263171634,-9.598761612899564,-0.7312718838257516,0.12748802633052564,-0.09115797504964543,-0.08415018685226104,-0.192675026566768,-0.02767227521469384,0.18308718536716298,-25.479347729106667,29.057495694285446,1.0862966374401481,0,1,0,0,0,0,0,0.03276460367916032,-0.48987414971187476,0.02292971302613639,-0.1465266695267109,-0.05406044524053784,-0.003370395609512305,0.0013206396632528359
2016-02-08 18:28:28.960764416,1.8603727959591938,-9.843387961443765,-0.36493086622321164,0.1132885548659993,-0.26175352563125054,-0.128651528468691,-0.13379288023907937,-0.2671734258252538,0.41834377193720296,-25.8508662289564,28.785329490045843,0.8899952149506388,0,1,0,0,0,0,0,0.04494623303876178,-0.49862351886836487,0.01269268218371725,-0.16162892875770912,-0.05321703092445993,-0.02172276063220164,0.020102553821751086
2016-02-08 18:28:29.060764416,2.177426586164912,-9.946504160688745,-0.18205940806800383,0.03141814390377604,-0.42425911729179283,-0.019381959255514194,0.13240241828024082,-0.3566939756703446,0.5214541555397232,-26.1126405783124,28.6422085325644,1.172339872115921,0,1,0,0,0,0,0,0.05550222230396757,-0.5053604660196981,0.009932766658277413,-0.1960837152515509,-0.03515659713483405,-0.02962462519095822,0.022209389191089158
2016-02-08 18:28:29.160764416,2.3078433757539205,-9.847718303307673,-0.29798795795787025,-0.13564934342443877,-0.4936553595937761,0.2257594835208405,0.4069318102078136,-0.23379293327135492,0.478291359516054,-25.816178987256702,28.84623792667476,2.1779327221215445,0,1,0,0,0,0,0,0.05053891877192516,-0.5022035586463006,0.017273321364308054,-0.22893018260600506,0.005997769941948552,-0.026472977078416636,0.006684204745484905
2016-02-08 18:28:29.260764416,1.9410814354094035,-9.563004155783746,-0.704907407813298,-0.3843744511899348,-0.42992931828526976,0.5384447325187992,0.46745107901917915,0.07052451988177047,0.3899871442484184,-24.642030968414325,29.499661578804158,3.9996762242030575,0,1,0,0,0,0,0,0.01997849391555291,-0.48395344107622484,0.033890257050844516,-0.23839626445440537,0.07132667651550371,-0.01825804085974405,-0.015842450086110883
2016-02-08 18:28:29.360764416,0.9917739875152862,-9.12228841055056,-1.327481638853743,-0.6869918530441342,-0.25691388396971937,0.851845514148119,0.24476878869804147,0.47485324309282384,0.3864575994754525,-22.49276604472448,30.509774854163574,6.602457033633984,0,1,0,0,0,0,0,-0.03680161460904836,-0.4493398980896103,0.05803117647943249,-0.2175594950132587,0.15536168477093684,-0.011444399579962527,-0.03149917853142679
2016-02-08 18:28:29.460764416,-0.3555251859587655,-8.53482029077162,-2.107535107086535,-0.9979233801818876,-0.04635681467421899,1.1302550106223717,-0.12980109738157028,0.8716138584892127,0.5156676404991355,-19.46173020660442,31.562547959679673,9.87999214382754,0,1,0,0,0,0,0,-0.11125920064900266,-0.40001069068113815,0.08916014189908429,-0.1797425739853528,0.24543566206752382,-0.008322050586610542,-0.033841788967227275
2016-02-08 18:28:29.560764416,-1.7814696032853554,-7.805850681081646,-3.0529491256534866,-1.264698726580766,0.12260137574104177,1.359670090163237,-0.43960221103924746,1.1284630288101394,0.6874046897856646,-15.754538366435868,32.176898028284164,13.700533053378853,0,1,0,0,0,0,0,-0.19120899756623003,-0.33874888966961747,0.12836467244079852,-0.14948833904200715,0.32298530304417356,-0.00657151070385825,-0.029392494493419498
2016-02-08 18:28:29.660764416,-3.033579420506126,-6.971874225045541,-4.214825956766999,-1.4357803117685661,0.20390876069679087,1.5169019561917707,-0.5602710338771298,1.1080588921933479,0.7157050735943766,-11.644716758964062,31.86096763490235,17.909852620070925,0,1,0,0,0,0,0,-0.2672120116222689,-0.268625162043517,0.17706710949683863,-0.1452926747675932,0.36720085398597874,-0.002092255125441706,-0.03383487418633946
2016-02-08 18:28:29.760764416,-4.0430799803854995,-6.109158782850355,-5.606700005259861,-1.4634480165953394,0.20065807388584844,1.551727975578103,-0.5526959220353532,0.7345286813592936,0.43858365155284257,-7.478539867699834,30.344453715311662,22.286694018611676,0,1,0,0,0,0,0,-0.33528435302880577,-0.19367314368390326,0.2349001434528849,-0.16626999805451076,0.36062572768568557,0.007851421237481388,-0.06091974194366277
2016-02-08 18:28:29.860764416,-4.8860071807160885,-5.30581202339262,-7.120259695544887,-1.3083944969765464,0.1485352149161239,1.4046848080190637,-0.5978854150505715,0.07539260139172059,-0.16019850595325863,-3.6737477025145817,27.791030953903753,26.48067417030681,0,1,0,0,0,0,0,-0.3946923347605207,-0.12014194857146374,0.2977089024023573,-0.19223689326958765,0.2954376551761719,0.023372682224720113,-0.11132967414260823
2016-02-08 18:28:29.960764416,-5.644517590135035,-4.628922568253597,-8.500214276074878,-0.9538404610059511,0.08070114336596498,1.0518353562836098,-0.8303149717133124,-0.6360554562150094,-0.9088269219407454,-0.6486761836338576,24.858890084310413,29.990740653589157,0,1,0,0,0,0,0,-0.4436407554910762,-0.05665085568578925,0.3565642738841683,-0.19725624516618512,0.17824432932446002,0.042578998013861634,-0.16921770546162296
2016-02-08 18:28:30.060764416,-6.294298672026132,-4.122351132654058,-9.410621839948766,-0.4268593863531063,0.0008941933166703822,0.5413952368721161,-1.20661037229215,-1.0885629318710432,-1.5190541155981083,1.3159362809560036,22.52402582206565,32.239465395514934,0,1,0,0,0,0,0,-0.47714433097943054,-0.01228269072830683,0.3986808972441212,-0.1672550511346022,0.030698158279476275,0.06251733652929282,-0.20935529833290265
2016-02-08 18:28:30.160764416,-6.707393179353583,-3.8352452249960867,-9.571240853304321,0.18865312080138802,-0.11485151610824366,-0.012437437750401438,-1.5162403390149808,-1.0593222968287106,-1.7351354448388419,2.1959570664873755,21.703190665815317,32.75009200591424,0,1,0,0,0,0,0,-0.4891919884691906,0.006675497190457647,0.41081786191872977,-0.10959333303786042,-0.1159482101698797,0.07926434637813233,-0.2109119045872455
2016-02-08 18:28:30.260764416,-6.756007345399045,-3.843894892601887,-8.89530606110819,0.7652601841301137,-0.28881072899196,-0.48306326331193145,-1.5287761732780363,-0.5541603006854209,-1.473486559895367,2.2148555757335093,22.842276043375488,31.35789943676092,0,1,0,0,0,0,0,-0.47739729008986753,-0.0006864682964019802,0.38460071301629384,-0.04823413396509428,-0.23145356947545842,0.08760272191689021,-0.1694623995844407
2016-02-08 18:28:30.360764416,-6.421169601087066,-4.229259537761121,-7.54946655988259,1.1745577910147607,-0.5063570242523022,-0.7988347415550454,-1.1675228321824873,0.18144343396995202,-0.869499336690275,1.6744847552115993,25.683768567186227,28.336380837749722,0,1,0,0,0,0,0,-0.4459899802593476,-0.029855278036566114,0.32155921056984793,-0.008211886735249394,-0.2978623060638353,0.08183202403825247,-0.0997995057070206
2016-02-08 18:28:30.460764416,-5.813739213447697,-5.012552125554119,-5.893859053348421,1.3395856957153331,-0.7023671972924836,-0.9750650978800011,-0.5799865360711475,0.7998114898623658,-0.20257484132058304,0.722092211184025,29.350587526540007,24.341005639726216,0,1,0,0,0,0,0,-0.4042000919175703,-0.07355358724336969,0.23479187749808508,-0.00029108084741878053,-0.31524751205057194,0.05856574968202868,-0.027819905023616254
2016-02-08 18:28:30.560764416,-5.093644756920195,-6.0962594870320395,-4.327590555408785,1.2661192214666732,-0.7832390213694731,-1.084626917895604,-0.05186313842670189,1.051465168240964,0.256811299290387,-0.7729939617400459,32.718869462980656,20.171038454982085,0,1,0,0,0,0,0,-0.36083767093041674,-0.12532076551598467,0.1452585288132906,-0.016131848208611316,-0.29820991764565263,0.020278552913405322,0.023544578092108224
2016-02-08 18:28:30.660764416,-4.357346982346273,-7.26626113682524,-3.122120009904618,1.0328206512897353,-0.6754948886223276,-1.1877692327328735,0.1763844297994051,0.9167979546570509,0.3878659006054434,-3.112730433197101,34.89470742666716,16.464874098242475,0,1,0,0,0,0,0,-0.3191013484994252,-0.18155965971762858,0.07364039333236878,-0.03660041787069695,-0.26523463927553864,-0.023253134816420846,0.04586422779450813
2016-02-08 18:28:30.760764416,-3.586005641347374,-8.271332526008953,-2.3339564322970214,0.7467882086644335,-0.37416317751015504,-1.275659264132149,0.0637789183077009,0.5855277142396552,0.2664171703764079,-6.47705630569743,35.554309335375294,13.495065544496837,0,1,0,0,0,0,0,-0.2757014874218485,-0.24080897161280482,0.031725368815620075,-0.04667236015559861,-0.22806709579664056,-0.05787527678859353,0.04748512342066532
2016-02-08 18:28:30.860764416,-2.694571396277893,-8.938564036941294,-1.8396846191732594,0.4930966638771937,0.03803850677877477,-1.2740071869684786,-0.2105698396831201,0.30696953391829757,0.09461074173381853,-10.644102303546886,34.98726867859563,11.172869599520153,0,1,0,0,0,0,0,-0.2251571429475247,-0.30118946945673875,0.018118379439951437,-0.046117919078146406,-0.18829032634714876,-0.07174665701268866,0.045645258418358196
2016-02-08 18:28:30.960764416,-1.641095817706725,-9.252222831640955,-1.460361976955171,0.3078563425866965,0.41552812216082136,-1.1065333413710148,-0.3723494559427919,0.22079905004336758,0.0619557439969955,-14.94497631617149,33.85046468907281,9.24177272753772,0,1,0,0,0,0,0,-0.16613237582044266,-0.35839737440896213,0.020793298837665744,-0.04860134917136594,-0.14269544202756718,-0.062047432221357494,0.0538270408111367
2016-02-08 18:28:31.060764416,-0.5101335017163791,-9.343945117823555,-1.0892516901835272,0.1847132745210238,0.6107043298797928,-0.7689024260577462,-0.2364852346077511,0.28404570034405446,0.22714407805119624,-18.52401467591454,32.79566346670787,7.523432434758466,0,1,0,0,0,0,0,-0.10502931723823346,-0.4061196589739791,0.024886943601028444,-0.07026693086335269,-0.09201939594565443,-0.03709047373368482,0.07259381110579494
2016-02-08 18:28:31.160764416,0.49391824500153547,-9.399518787151704,-0.7425664973336985,0.10102531012262514,0.5428554937041935,-0.352215163284216,0.1721085656607332,0.3357590866923851,0.4938115750373014,-20.75339377316273,32.186510532884505,6.057204098797367,0,1,0,0,0,0,0,-0.05402548173655459,-0.4387065245346521,0.020939869766618546,-0.11624402829690783,-0.04492591816209925,-0.011743926576613743,0.08977333942380722
2016-02-08 18:28:31.260764416,1.139452540668578,-9.5410527565353,-0.5122179312504217,0.04006881565962627,0.2403041014953384,0.007688995288508462,0.6388847262739241,0.2427388869352847,0.6904744264905867,-21.523529672144225,32.043177364013545,5.058381418023889,0,1,0,0,0,0,0,-0.02481582073476859,-0.45399658612434435,0.00873684919041349,-0.17471763914341887,-0.013142134446323587,0.0014689557643437323,0.08967100632433928
2016-02-08 18:28:31.360764416,1.2810178789171125,-9.756790907797836,-0.46939546682304756,-0.005372008951746063,-0.16799133936810115,0.22112312044069884,0.9027441079994919,0.016726536261989527,0.6962952369028117,-21.203401585578163,32.19793803347458,4.7484807924501915,0,1,0,0,0,0,0,-0.02242066820177206,-0.4539315024862032,-0.0049772897506425344,-0.22272247105789908,-0.0012703339250882668,-2.006009030036806e-05,0.0649535814622173
2016-02-08 18:28:31.460764416,0.9177502854982373,-9.917448351532151,-0.5985089232638949,-0.04474533184648385,-0.5099581098508962,0.30850275837886243,0.8230036921268696,-0.18159804768975724,0.5254758017985172,-20.295088766407012,32.51249056950788,5.193707407426148,0,1,0,0,0,0,0,-0.043284704037679034,-0.4422669845187135,-0.012537053204239033,-0.23972635193377043,0.0002490588387177781,-0.007630062370732018,0.022960972515314593
2016-02-08 18:28:31.560764416,0.16499480418277432,-9.862266805905692,-0.812564287211362,-0.10148433368663916,-0.6487822418765682,0.38772103226281596,0.45963396105238746,-0.15515029761608942,0.3132220724009995,-19.029038027919746,32.98318363403411,6.27148729491931,0,1,0,0,0,0,0,-0.07872234070527198,-0.42100177277144607,-0.010548204304811756,-0.2199999351669306,0.012338977452528717,-0.007844887572824085,-0.01810291191503571
2016-02-08 18:28:31.660764416,-0.8301644819294057,-9.496787626812665,-1.0365283530330973,-0.2109338599418964,-0.5412239332577908,0.5901442215956744,0.01886794703216715,0.1780699311765867,0.2148099962968679,-17.195579142888533,33.6583007665073,7.785954981686901,0,1,0,0,0,0,0,-0.12096973293260434,-0.3883032802196689,-0.000696437804654276,-0.17591271505841277,0.05513480668285555,0.008184383582385869,-0.04072357886978643
2016-02-08 18:28:31.760764416,-1.9632619934464957,-8.842280346482127,-1.292542998500722,-0.402008563695294,-0.24602048154641784,0.961509382066389,-0.2913528963489197,0.6997562324656449,0.28926523945690646,-14.343713378827475,34.444199875512645,9.642029023464172,0,1,0,0,0,0,0,-0.1674304513492343,-0.3397832827993294,0.01389404821826363,-0.1304505839820604,0.1339460552784915,0.038058985552591885,-0.03956381568825723
2016-02-08 18:28:31.860764416,-3.185568098393373,-8.012354880824656,-1.7171750676626683,-0.6721741788020377,0.11780111989238207,1.414874015388856,-0.39358446654333346,1.135534948395584,0.44938071855960365,-10.215679123615724,34.976332898491016,11.939537614902468,0,1,0,0,0,0,0,-0.22024214368500533,-0.2726033226246615,0.03345573323884052,-0.10404556005683395,0.23244558858779799,0.06904846169379719,-0.025002582102420373
2016-02-08 18:28:31.960764416,-4.456583825033584,-7.140757063441955,-2.487182372456079,-0.9709271471034197,0.4332038745983467,1.767788811522055,-0.3729026858738744,1.2081164148458714,0.513737922863244,-5.111263182151387,34.70193215305071,14.896369018516234,0,1,0,0,0,0,0,-0.28180057708931444,-0.1897564003084977,0.06331460318378858,-0.10388471745196794,0.31767305446528715,0.08600419330405676,-0.016278175353247798
2016-02-08 18:28:32.060764416,-5.685345757798907,-6.31394531721015,-3.6931494055959257,-1.2043780397723551,0.6291398837024711,1.841233018602302,-0.39489805965743274,0.8070003082617278,0.3266690829510096,0.08813082424412909,33.17602445065078,18.62439042163512,0,1,0,0,0,0,0,-0.34978859395450207,-0.10148852462620475,0.11050984701255438,-0.1216634385490811,0.35429584003257314,0.08111406019313636,-0.028906653447618263
