timestep,x,y,z,timestamps
1.12801575,8.76358638,-1.423368264,-5.323756535,1686140011.7648897
1.13803575,7.385365491,2.570916934,-1.629278548,1686140011.7749097
1.14805575,5.628482425,1.148497527,-0.1439841771,1686140011.7849298
1.15807575,4.194886065,-1.496375576,0.3806714268,1686140011.7949498
1.16809475,1.904459188,-1.6933741180000002,1.261961285,1686140011.8049686
1.17811475,0.1161514306,-0.2536261949,2.978447692,1686140011.8149886
1.18813475,-0.4312227988,1.571462303,5.701082039,1686140011.8250086
1.19815475,-1.276748893,2.622910961,7.430663871,1686140011.8350286
1.20817475,-2.998363894,2.538407,7.102541517000001,1686140011.8450487
1.21819475,-6.5578032120000005,2.3495027580000003,4.721975133,1686140011.8550687
1.22821475,-11.67933847,2.6363227190000003,1.6944669630000002,1686140011.8650887
1.23823375,-13.79424363,2.850104232,1.123674489,1686140011.8751078
1.24825375,-12.30420585,1.6631723719999998,1.291262998,1686140011.8851278
1.25827375,-9.257846841000001,-0.1534666067,0.8201408462,1686140011.8951478
1.26829375,-5.5066662110000015,-0.9813437578,0.1205814274,1686140011.9051678
1.27831375,-1.53427138,-2.20444971,0.5584242976,1686140011.9151876
1.28833375,2.091570089,-2.685333496,1.455566981,1686140011.9252076
1.29835275,4.125701224,-4.445173499,0.1905277213,1686140011.9352267
1.30837275,4.486232355,-5.716449106000002,0.2723975113,1686140011.9452467
1.31839275,4.168032142,-6.012350378,0.452068415,1686140011.9552667
1.32841275,4.353203521,-5.467424378,3.1101328360000005,1686140011.9652867
1.33843275,4.318005622,-2.398865537,0.1995549452,1686140011.9753067
1.34845275,0.8636074394,-0.01866021931,-5.297117205,1686140011.9853268
1.35847275,-3.03824015,-0.2206478986,-6.776249342000001,1686140011.9953468
1.36849175,-3.038714359,-1.193067636,-7.24256596,1686140012.0053656
1.37851175,-0.05242028832,-1.500720057,-5.303967218,1686140012.0153856
1.38853175,2.242346976,-1.244855255,-3.715569332,1686140012.0254056
1.39855175,2.6715133090000003,-0.7681785411,-3.104763923,1686140012.0354257
1.40857175,1.5309823219999998,-0.5286429664,-2.68031103,1686140012.0454457
1.41859175,-0.0758623606,0.3960950661,0.03322534114,1686140012.0554657
1.42861175,-1.531779882,2.032983912,4.710704333,1686140012.0654857
1.43863075,-2.233352205,2.054174514,7.463258005,1686140012.0755048
1.44865075,-1.462951137,-0.2557490265,6.839036159,1686140012.0855248
1.45867075,0.1311916387,-2.803973209,6.74233783,1686140012.0955448
1.46869075,1.910200569,-4.0414188730000005,5.370436612000001,1686140012.1055646
1.47871075,2.9733682160000003,-4.098373092,2.096620329,1686140012.1155846
1.48873075,3.029013244,-2.607395666,-0.3487329116,1686140012.1256046
1.49875075,2.126601927,-0.04153686583,-0.5377365561999999,1686140012.1356246
1.50876975,0.9416519809,1.923930416,0.05670425087,1686140012.1456437
1.51878975,0.8492957944,3.460538344,1.517836027,1686140012.1556637
1.52880975,0.4517149508,3.985999548,0.6119722214,1686140012.1656837
1.538830375,-2.358344625,3.891996785,-1.014032032,1686140012.1757042
1.548850375,-5.298988314,4.379891968,-2.493911151,1686140012.1857243
1.558870375,-6.789590349,4.65766804,-1.977063772,1686140012.1957443
1.568890375,-6.751202209,4.388389142,-0.8148491161,1686140012.2057643
1.578909375,-6.131516633,3.661155728,-0.7428867021,1686140012.2157834
1.588929375,-5.068379391000001,2.144639418,-2.602131418,1686140012.2258034
1.598949375,-3.458882705,1.004493762,-4.70707175,1686140012.2358234
1.608969375,-2.404375076,0.5084311885,-6.560925626,1686140012.2458434
1.618989375,-1.817783571,0.4740489757,-6.493158735,1686140012.2558634
1.629009375,-1.32339681,-0.1640892434,-5.963333168999998,1686140012.2658834
1.639029375,-1.6581668630000002,-2.099180825,-5.387184792,1686140012.2759032
1.649048375,-1.739193485,-4.086298592,-1.405445233,1686140012.2859223
1.659068375,-1.3430399469999998,-4.502515681,2.645496123,1686140012.2959423
1.669088375,-0.9084351182,-5.497773766,4.019655536,1686140012.3059623
1.679108375,0.1769729984,-6.398410452999999,1.993648522,1686140012.3159823
1.689128375,1.073171064,-4.128675703,0.7714702311,1686140012.3260024
1.699148375,0.235932228,-1.568316209,1.6712295430000002,1686140012.3360224
1.709167375,-1.014391928,0.1121817559,2.147121269,1686140012.3460414
1.719187375,-1.481011724,1.906763576,2.654109657,1686140012.3560612
1.729207375,-1.717855241,3.133725182,2.347733683,1686140012.3660812
1.739227375,-1.173236512,3.339643652,1.836846664,1686140012.3761013
1.749247375,0.28105168280000004,3.357945437,2.11561384,1686140012.3861213
1.759267375,1.815365748,3.843461387,3.153363348,1686140012.3961413
1.769287375,2.604814121,5.874303464,3.848100568,1686140012.4061613
1.779306375,2.649534795,7.091185055,3.28072506,1686140012.4161804
1.789326375,2.737587431,6.203285942999999,4.282039983,1686140012.4262004
1.799346375,2.892728973,4.654342729,6.442902501,1686140012.4362204
1.809366375,2.2045035040000003,4.109257684,6.105348589,1686140012.4462404
1.819386375,1.184942053,4.754024892,4.079959333,1686140012.4562604
1.829406375,0.6341448632,6.139112166,1.692319134,1686140012.4662802
1.839426375,0.2951159906,6.323347406,0.6580912578,1686140012.4763002
1.849446375,-0.1342970949,5.856592247000001,0.08280242085,1686140012.4863203
1.859465375,-0.4280191094,4.528018312,-2.201985401,1686140012.4963393
1.869485375,-1.446910324,-3.14559386,-12.3814312,1686140012.5063593
1.879505375,-2.731745478,-3.788821496,-8.445256358,1686140012.5163794
1.889525375,-3.402398309,-3.910124908,-2.929969597,1686140012.5263994
1.899545375,-3.873662548,-3.862861864,-0.7590154425,1686140012.5364194
1.909565375,-3.874394035,-8.013443576,0.32784753440000003,1686140012.5464394
1.919584375,-2.825979205,-11.88246139,2.624644368,1686140012.5564582
1.929604375,-1.523721395,-11.607410699999999,2.443802851,1686140012.5664783
1.939624375,-0.2684298831,-10.67659244,2.210079117,1686140012.5764983
1.949644375,0.7936060354000001,-8.786503957,2.58832965,1686140012.5865183
1.959664375,0.6525033661999999,-4.701895795,2.355279515,1686140012.5965383
1.969684375,0.6019778681,-1.290616735,2.410223315,1686140012.6065583
1.979704375,1.147864858,1.225700362,2.737640641,1686140012.6165783
1.989724375,1.334883373,3.426018721,2.792260359,1686140012.6265984
1.999743375,1.01064474,4.684935946,1.095981052,1686140012.6366174
2.009763375,0.4895218778,4.173722067,-6.403805094,1686140012.6466374
2.019783375,-0.3064160272,1.932795964,-5.138063584,1686140012.6566572
2.029803375,-0.3343788743,1.940153516,0.231771057,1686140012.6666772
2.039823375,0.2799901208,1.621007223,2.342681104,1686140012.6766973
2.049843375,0.8287650508,0.6203697002,2.49123985,1686140012.6867173
2.059862375,1.305599348,-0.25581977780000004,2.2515361680000003,1686140012.6967363
2.069882375,1.646452551,-0.82746463,2.053945449,1686140012.7067564
2.079902375,1.7590839580000002,-0.9462484771,1.836339126,1686140012.7167764
2.089922375,1.783992805,-0.7619945257999999,1.6111618280000002,1686140012.7267964
2.099942375,1.722033369,-0.3248753947,1.441834502,1686140012.7368164
2.109962375,1.5395385519999998,0.2197553211,1.320647449,1686140012.7468364
2.119982375,1.403516821,0.6770479309999999,1.168402399,1686140012.7568564
2.130001375,1.315974939,0.9671762466,1.105112064,1686140012.7668753
2.140021375,1.312951344,0.8058199918000001,0.3135393977,1686140012.7768953
2.150041375,0.7219732583,-0.08708375216,-6.350823472999999,1686140012.7869153
2.160061375,-0.1482313022,-0.9642403597,-9.706038845,1686140012.7969353
2.170081375,0.01931306094,-1.3916496040000002,-4.552256191000001,1686140012.8069553
2.180101375,0.3180560794,-1.242046838,-1.338366852,1686140012.8169754
2.190121375,0.4606296158,-0.9028510273,0.9384768697,1686140012.8269954
2.200141375,0.4952819699,-0.8396484733,2.203253077,1686140012.8370154
2.210160375,0.4397992024,-1.12271803,1.841560689,1686140012.8470345
2.220180375,0.385308415,-1.420290436,1.35410054,1686140012.8570542
2.230200375,0.4167430463,-1.602587909,0.9997160017,1686140012.8670743
2.240220375,0.3214258298,-1.452876969,0.3919131374,1686140012.8770943
2.250240375,0.13911052289999998,-0.99388165,-0.2775239114,1686140012.8871143
2.260260375,-0.09241085798,-0.793108145,-1.107299946,1686140012.8971343
2.270279375,-0.3715215576,-0.839623915,-2.2050762390000003,1686140012.9071534
2.280299375,-0.7746569636,-0.8743990606,-3.696538399,1686140012.9171734
2.290319375,-1.095652438,-0.5288391404999999,-4.226390862,1686140012.9271934
2.300339375,-0.9825871682,-0.06743710756,-2.784226577,1686140012.9372134
2.310359375,-0.5662624902000001,0.8892036259,0.17783838629999998,1686140012.9472334
2.320379375,-0.1043002939,2.070805457,2.470652096,1686140012.9572532
2.330399375,0.1509900185,2.5079240030000003,2.839918967,1686140012.9672732
2.340418375,0.3002339123,2.699432595,2.407483602,1686140012.9772923
2.350438375,0.4256642894,2.597443705,1.959871058,1686140012.9873123
2.360458375,0.3784980167,2.34936681,2.0057341330000003,1686140012.9973323
2.370478375,0.4044897674,2.042044172,2.129564127,1686140013.0073524
2.380498375,0.4273706532,1.685065225,2.052669733,1686140013.0173724
2.390518375,0.3573686644,1.282688495,1.451699924,1686140013.0273924
2.400537375,0.1417885476,0.6151838046,-0.4109867549,1686140013.0374115
2.410557375,-0.5206308192,-0.4226917112,-4.246914589,1686140013.0474312
2.420577375,-1.213892787,-1.043967145,-6.158964632999999,1686140013.0574512
2.430597375,-1.3336230059999998,-1.056911126,-4.275417427,1686140013.0674713
2.440617375,-0.8629813488,-1.104635516,-1.667416574,1686140013.0774913
2.450637375,-0.005817541032999999,-1.346157097,0.3271002603,1686140013.0875113
2.460657375,0.6653065757,-1.3455396309999998,1.400285503,1686140013.0975313
2.470676375,1.0690338659999998,-1.261108176,1.597445283,1686140013.1075504
2.480696375,1.325229912,-1.166013739,1.122540275,1686140013.1175704
2.490716375,1.584959431,-0.6526779056,0.1969658712,1686140013.1275904
2.500736375,1.855664027,-0.1758058941,-0.9452666565,1686140013.1376104
2.510756375,2.251922961,0.03412551999,-2.210797155,1686140013.1476305
2.520776375,2.637695353,0.04290219069,-3.587556825,1686140013.1576502
2.530795375,2.597595148,0.1081916159,-3.497619631,1686140013.1676693
2.540815125,2.061847815,0.2581709433,-1.5505925669999998,1686140013.177689
2.550835125,1.117053248,0.6937160039,0.8065251659999999,1686140013.187709
2.560855125,-0.07282677859,1.328370452,2.262685347,1686140013.197729
2.570875125,-1.011990477,1.875210831,2.7521826660000004,1686140013.2077491
2.580895125,-1.614104293,2.055276421,2.63627448,1686140013.2177691
2.590915125,-1.994789607,1.6480383159999998,2.507329341,1686140013.2277892
2.600934125,-2.370551857,0.7554532456,2.5686467530000003,1686140013.237808
2.610954125,-2.896016862,-0.4923273718,2.622903067,1686140013.247828
2.620974125,-3.422548107,-1.856414371,2.562190257,1686140013.257848
2.630994125,-3.4920288160000004,-2.772829185,2.544744505,1686140013.267868
2.641014125,-3.01609002,-3.042792792,2.4773448190000003,1686140013.277888
2.651034125,-2.416542401,-3.099679769,2.217803289,1686140013.287908
2.661053125,-1.994780397,-3.125152579,1.981465703,1686140013.2979271
2.671073125,-1.921547237,-2.910056904,1.3640897769999998,1686140013.3079472
2.681093125,-2.035943918,-2.349635782,0.3833843887,1686140013.3179672
2.691113125,-2.030711099,-1.5062947919999998,-0.9986004992,1686140013.3279872
2.701133125,-1.722794238,-0.6978897464,-2.513356651,1686140013.338007
2.711153125,-1.167280392,0.004507033825,-3.431125095,1686140013.348027
2.721172125,-0.7062344541,0.4731338865,-3.28348173,1686140013.358046
2.731192125,-0.5670582961999999,0.5415620971,-2.374844298,1686140013.368066
2.741212125,-0.5849896601,0.210303297,-1.196818625,1686140013.378086
2.751232125,-0.7353006706999999,-0.407899425,-0.33204240000000007,1686140013.388106
2.761252125,-1.000122091,-0.9913749486,0.2405776215,1686140013.3981261
2.771272125,-1.36265794,-1.352932851,0.5807710402,1686140013.4081461
2.781292125,-1.756618187,-1.552981886,0.8101797489,1686140013.4181662
2.791311125,-2.136721996,-1.471942985,1.008934722,1686140013.428185
2.801331125,-2.507757357,-1.103191838,1.214187267,1686140013.438205
2.811351125,-2.722460099,-0.6768748534000001,1.448858178,1686140013.448225
2.821371125,-2.557009917,-0.4917607766,1.804677622,1686140013.458245
2.831391125,-2.175343001,-0.5876469272,2.131002542,1686140013.468265
2.841411125,-1.691512219,-0.8899017834999999,2.123687675,1686140013.478285
2.851430125,-1.184055322,-1.24151708,1.759109101,1686140013.4883041
2.861450125,-0.7827799156,-1.597195607,1.2237566009999998,1686140013.4983242
2.871470125,-0.3722486588,-1.877264957,0.5728094713,1686140013.5083442
2.881490125,0.08340322225999999,-1.868178384,-0.07985878631,1686140013.5183642
2.891510125,0.5201478392000001,-1.4335221000000002,-0.7499532084,1686140013.528384
2.901530125,0.8082984804000001,-0.7794508034000001,-1.496687232,1686140013.538404
2.911549125,1.192606729,0.06127940476,-1.972457774,1686140013.548423
2.921569125,1.766428207,0.6605967897,-1.747916361,1686140013.558443
2.931589125,2.45065915,1.046712413,-1.583283327,1686140013.568463
2.941609125,3.127185948,1.38187189,-1.522671089,1686140013.578483
2.951629125,3.504536887,1.763979832,-0.9672872707,1686140013.5885031
2.961649125,3.56466673,2.200532953,0.2018879843,1686140013.5985231
2.971668125,3.3401909510000003,2.732636009,1.545705757,1686140013.6085422
2.981688125,3.06463799,3.370839717,2.3086174180000003,1686140013.618562
2.991708125,2.8065544630000003,3.982780656,2.284185559,1686140013.628582
3.001728125,2.450060834,4.360324845,2.028567363,1686140013.638602
3.011748125,2.112547998,4.3853772410000005,1.650846588,1686140013.648622
3.021768125,1.893892831,4.172086601,1.628190089,1686140013.658642
3.031787125,1.680054161,3.77484782,2.045745606,1686140013.668661
3.041807125,1.377409734,2.977289944,2.192057998,1686140013.6786811
3.051827125,1.18292871,2.003912725,1.834610689,1686140013.6887012
3.061847125,1.080425412,0.7437781101000001,1.124308473,1686140013.6987212
3.071867125,1.01090728,-0.9558881968,0.03428339481,1686140013.7087412
3.081887125,0.9485553499,-3.147648572,-1.2209138309999998,1686140013.718761
3.091906125,0.6531152773,-5.857771046,-2.614242171,1686140013.72878
3.101926125,-0.2688954677,-8.370371067999999,-3.047854142,1686140013.7388
3.111946125,-1.584348251,-9.264089913,-2.032096889,1686140013.74882
3.121966125,-2.631302592,-7.37315592,-1.036323007,1686140013.75884
3.131986125,-2.950452393,-3.429406598,-1.114189355,1686140013.76886
3.142006125,-2.518213348,-0.4262783933,-1.495889672,1686140013.7788801
3.152025125,-1.786929861,1.138004406,-1.900625753,1686140013.7888992
3.162045125,-1.530174821,2.154368016,-1.837893316,1686140013.7989192
3.172065125,-1.677629613,2.99546309,-1.113369648,1686140013.808939
3.182085125,-1.7912880830000002,3.538537862,-0.252823226,1686140013.818959
3.192105125,-1.83723755,3.523774227,0.293844879,1686140013.828979
3.202124125,-1.862491675,2.7532176230000003,0.7406341354000001,1686140013.838998
3.212144125,-1.69453786,1.473667329,1.131009382,1686140013.849018
3.222164125,-1.550773392,0.1016953593,1.327730767,1686140013.859038
3.232184125,-1.428226131,-1.220689883,1.226251169,1686140013.8690581
3.242204125,-1.327786169,-2.382860246,0.9481037986,1686140013.8790781
3.252224125,-1.282233143,-3.002958051,0.8983756415,1686140013.8890982
3.262243125,-1.068234259,-2.5703681730000003,1.181184266,1686140013.899117
3.272263125,-0.6301430288000001,-1.4253921319999998,1.262003385,1686140013.909137
3.282283125,-0.3194635043,-0.7770405811,1.089781834,1686140013.919157
3.292303125,-0.007477565557,-0.2135637045,0.6321167564,1686140013.929177
3.302323125,0.2934265839,0.348733204,-0.03609486222,1686140013.939197
3.312343125,0.5832692631,0.5167219555,-0.8542606652,1686140013.949217
3.322362125,0.803664562,0.3917891765,-1.52187236,1686140013.9592361
3.332382125,0.8534096029000001,0.1633367068,-1.53515124,1686140013.9692562
3.342402125,0.7585806289,-0.08878412247000002,-0.790352937,1686140013.9792762
3.352422125,0.6257425605,-0.1594219959,0.06699732386,1686140013.9892962
3.362442125,0.4761528039,-0.02566635311,0.6292236272,1686140013.999316
3.372462125,0.3294555187,0.1947093576,0.8816221992000001,1686140014.009336
3.382481125,0.1579245239,0.356973685,0.8998631731,1686140014.019355
3.392501125,0.01088152215,0.3577542883,0.7992010168000001,1686140014.029375
3.402521125,-0.06437418982000001,0.2106640702,0.7089469043000001,1686140014.039395
3.412541125,-0.06322082654,-0.005520941019,0.7351528823000001,1686140014.049415
3.422561125,-0.032466226370000004,-0.226353904,0.8903017329999999,1686140014.0594351
3.432581125,0.03775912598,-0.3244596577,1.031934233,1686140014.0694551
3.442600125,0.1926629783,-0.3050030476,0.9584873573,1686140014.079474
3.452620125,0.3478767331,-0.3398425126,0.6371337406,1686140014.089494
3.462640125,0.4225142482,-0.4870169306,0.2967100147,1686140014.099514
3.472660125,0.3996032493,-0.5536348432,0.12724476810000002,1686140014.109534
3.482680125,0.276857475,-0.3846193206,0.1862889285,1686140014.119554
3.492699125,0.1133207935,-0.04413010597,0.2444686512,1686140014.129573
3.502719125,-0.02618207753,0.1897497493,0.1933206439,1686140014.1395931
3.512739125,-0.1248250441,0.317245363,0.01905139804,1686140014.1496131
3.522759125,-0.2102353232,0.4274688864,-0.07166457139,1686140014.1596332
3.532779125,-0.2185838315,0.512491495,0.1761147002,1686140014.1696532
3.542799625,-0.1012294824,0.4970238554,0.5823979548,1686140014.1796737
3.552818625,0.1319950461,0.3820857221,0.8799943344,1686140014.1896925
3.562838625,0.4117330058,0.1822430938,1.042055763,1686140014.1997125
3.572858625,0.7253152344,-0.01727267504,1.020635074,1686140014.2097325
3.582878625,1.083965901,-0.1385000736,0.8428715316,1686140014.2197526
3.592898625,1.482415202,-0.2292061758,0.5861705784000001,1686140014.2297726
3.602918625,1.860623489,-0.3642218935,0.2965766251,1686140014.2397926
3.612937625,2.137346771,-0.4542666757,0.3410353446,1686140014.2498116
3.622957625,2.245040204,-0.3478707397,0.7155307961,1686140014.2598317
3.632977625,2.176316855,-0.03882551193,1.101660891,1686140014.2698517
3.642997625,2.165780172,0.2271959031,1.457129649,1686140014.2798717
3.653017625,2.228013989,0.4132858801,1.431732706,1686140014.2898915
3.663036625,2.266442914,0.5512795847999999,0.9452912879,1686140014.2999105
3.673056625,2.079471907,0.6654441315,0.2775101705,1686140014.3099306
3.683076625,1.610391457,0.776375168,0.06007677868,1686140014.3199506
3.693096625,0.9818451566,0.9459964621,0.1577650411,1686140014.3299706
3.703116625,0.4195831852,1.198063497,0.3555187516,1686140014.3399906
3.713136625,-0.1196202913,1.29729367,0.2142981148,1686140014.3500106
3.723155625,-0.6210355518999999,1.323783896,-0.027769596580000003,1686140014.3600297
3.733175625,-1.072984245,1.346377537,0.122295831,1686140014.3700495
3.743195625,-1.609906869,1.139762079,0.2520456925,1686140014.3800695
3.753215625,-2.1150750190000003,0.9282887542,0.7213663173,1686140014.3900895
3.763235625,-2.507508851,0.73776191,1.152364291,1686140014.4001095
3.773254625,-2.456752095,0.1985948324,1.281684967,1686140014.4101286
3.783274625,-1.853281872,-0.4530463618,1.321545436,1686140014.4201486
3.793294625,-1.150679635,-0.9163113177,1.141756711,1686140014.4301686
3.803314625,-0.8406334367,-1.114520819,0.5902916229,1686140014.4401886
3.813334625,-0.9445998546,-1.1138472190000002,-0.6616944583,1686140014.4502087
3.823354625,-1.022171868,-1.214074928,-1.744286702,1686140014.4602287
3.833373625,-0.7750322087,-1.4075101769999998,-1.597746853,1686140014.4702475
3.843393625,-0.1304585075,-1.236296686,-0.6240990543,1686140014.4802675
3.853413625,0.8461737467,-0.9246669888,-0.01808660746,1686140014.4902875
